ID,TYPE,USER_ID,GENDER,AGE,name,size_mb
1,1,1,MALE,25,000001_1_000001_MALE_25.jpg,1.801298141
1,2,1,MALE,25,000001_2_000001_MALE_25.jpg,1.738557816
1,3,1,MALE,25,000001_3_000001_MALE_25.jpg,1.799667358
1,4,1,MALE,25,000001_4_000001_MALE_25.jpg,1.740263939
2,1,2,MALE,23,000002_1_000002_MALE_23.jpg,1.549695015
2,2,2,MALE,23,000002_2_000002_MALE_23.jpg,1.631114006
2,3,2,MALE,23,000002_3_000002_MALE_23.jpg,1.379610062
2,4,2,MALE,23,000002_4_000002_MALE_23.jpg,1.373285294
3,1,3,FEMALE,22,000003_1_000003_FEMALE_22.jpg,0.434233665
3,2,3,FEMALE,22,000003_2_000003_FEMALE_22.jpg,0.370203972
3,3,3,FEMALE,22,000003_3_000003_FEMALE_22.jpg,0.410381317
3,4,3,FEMALE,22,000003_4_000003_FEMALE_22.jpg,0.427503586
4,1,4,FEMALE,25,000004_1_000004_FEMALE_25.jpg,1.771076202
4,2,4,FEMALE,25,000004_2_000004_FEMALE_25.jpg,1.686566353
4,3,4,FEMALE,25,000004_3_000004_FEMALE_25.jpg,1.646176338
4,4,4,FEMALE,25,000004_4_000004_FEMALE_25.jpg,1.543877602
5,1,5,MALE,67,000005_1_000005_MALE_67.jpg,1.182398796
5,2,5,MALE,67,000005_2_000005_MALE_67.jpg,1.164810181
5,3,5,MALE,67,000005_3_000005_MALE_67.jpg,0.975110054
5,4,5,MALE,67,000005_4_000005_MALE_67.jpg,0.935927391
6,1,6,MALE,28,000006_1_000006_MALE_28.jpg,2.133459091
6,2,6,MALE,28,000006_2_000006_MALE_28.jpg,1.877243996
6,3,6,MALE,28,000006_3_000006_MALE_28.jpg,1.705255508
6,4,6,MALE,28,000006_4_000006_MALE_28.jpg,1.524049759
7,1,7,MALE,44,000007_1_000007_MALE_44.jpg,0.429971695
7,2,7,MALE,44,000007_2_000007_MALE_44.jpg,0.446367264
7,3,7,MALE,44,000007_3_000007_MALE_44.jpg,0.489809036
7,4,7,MALE,44,000007_4_000007_MALE_44.jpg,0.427659988
8,1,8,MALE,30,000008_1_000008_MALE_30.jpg,0.96544838
8,2,8,MALE,30,000008_2_000008_MALE_30.jpg,0.961630821
8,3,8,MALE,30,000008_3_000008_MALE_30.jpg,0.871030807
8,4,8,MALE,30,000008_4_000008_MALE_30.jpg,0.898352623
9,1,9,MALE,23,000009_1_000009_MALE_23.jpg,1.785553932
9,2,9,MALE,23,000009_2_000009_MALE_23.jpg,1.727282524
9,3,9,MALE,23,000009_3_000009_MALE_23.jpg,1.77155304
9,4,9,MALE,23,000009_4_000009_MALE_23.jpg,1.747789383
10,1,10,MALE,24,000010_1_000010_MALE_24.jpg,3.448186874
10,2,10,MALE,24,000010_2_000010_MALE_24.jpg,3.33319664
10,3,10,MALE,24,000010_3_000010_MALE_24.jpg,3.441809654
10,4,10,MALE,24,000010_4_000010_MALE_24.jpg,3.758220673
11,1,11,NONE,37,000011_1_000011_NONE_37.jpg,1.781833649
11,2,11,NONE,37,000011_2_000011_NONE_37.jpg,1.801696777
11,3,11,NONE,37,000011_3_000011_NONE_37.jpg,1.734334946
11,4,11,NONE,37,000011_4_000011_NONE_37.jpg,1.713504791
12,1,12,MALE,20,000012_1_000012_MALE_20.jpg,3.674980164
12,2,12,MALE,20,000012_2_000012_MALE_20.jpg,3.671862602
12,3,12,MALE,20,000012_3_000012_MALE_20.jpg,3.564618111
12,4,12,MALE,20,000012_4_000012_MALE_20.jpg,3.633444786
13,1,13,MALE,27,000013_1_000013_MALE_27.jpg,1.574030876
13,2,13,MALE,27,000013_2_000013_MALE_27.jpg,1.512503624
13,3,13,MALE,27,000013_3_000013_MALE_27.jpg,1.59082222
13,4,13,MALE,27,000013_4_000013_MALE_27.jpg,1.748730659
14,1,14,MALE,27,000014_1_000014_MALE_27.jpg,2.189844131
14,2,14,MALE,27,000014_2_000014_MALE_27.jpg,2.283520699
14,3,14,MALE,27,000014_3_000014_MALE_27.jpg,2.129585266
14,4,14,MALE,27,000014_4_000014_MALE_27.jpg,2.304408073
15,1,15,FEMALE,31,000015_1_000015_FEMALE_31.jpg,2.892400742
15,2,15,FEMALE,31,000015_2_000015_FEMALE_31.jpg,2.932175636
15,3,15,FEMALE,31,000015_3_000015_FEMALE_31.jpg,2.859885216
15,4,15,FEMALE,31,000015_4_000015_FEMALE_31.jpg,2.73390007
16,1,16,MALE,33,000016_1_000016_MALE_33.jpg,0.937087059
16,2,16,MALE,33,000016_2_000016_MALE_33.jpg,0.889156342
16,3,16,MALE,33,000016_3_000016_MALE_33.jpg,0.922237396
16,4,16,MALE,33,000016_4_000016_MALE_33.jpg,0.902067184
17,1,17,MALE,27,000017_1_000017_MALE_27.jpg,1.956590652
17,2,17,MALE,27,000017_2_000017_MALE_27.jpg,2.042142868
17,3,17,MALE,27,000017_3_000017_MALE_27.jpg,2.022847176
17,4,17,MALE,27,000017_4_000017_MALE_27.jpg,2.048658371
18,1,18,MALE,34,000018_1_000018_MALE_34.jpg,2.235721588
18,2,18,MALE,34,000018_2_000018_MALE_34.jpg,2.247550011
18,3,18,MALE,34,000018_3_000018_MALE_34.jpg,2.166341782
18,4,18,MALE,34,000018_4_000018_MALE_34.jpg,2.227329254
19,1,19,MALE,33,000019_1_000019_MALE_33.jpg,4.000232697
19,2,19,MALE,33,000019_2_000019_MALE_33.jpg,4.000232697
19,3,19,MALE,33,000019_3_000019_MALE_33.jpg,4.000232697
19,4,19,MALE,33,000019_4_000019_MALE_33.jpg,4.000232697
20,1,20,FEMALE,28,000020_1_000020_FEMALE_28.jpg,1.10225296
20,2,20,FEMALE,28,000020_2_000020_FEMALE_28.jpg,1.034347534
20,3,20,FEMALE,28,000020_3_000020_FEMALE_28.jpg,1.037324905
20,4,20,FEMALE,28,000020_4_000020_FEMALE_28.jpg,0.988056183
21,1,21,MALE,30,000021_1_000021_MALE_30.jpg,1.315237999
21,2,21,MALE,30,000021_2_000021_MALE_30.jpg,1.22830677
21,3,21,MALE,30,000021_3_000021_MALE_30.jpg,1.183710098
21,4,21,MALE,30,000021_4_000021_MALE_30.jpg,1.166636467
22,1,22,FEMALE,33,000022_1_000022_FEMALE_33.jpg,2.361120224
22,2,22,FEMALE,33,000022_2_000022_FEMALE_33.jpg,2.356440544
22,3,22,FEMALE,33,000022_3_000022_FEMALE_33.jpg,2.053789139
22,4,22,FEMALE,33,000022_4_000022_FEMALE_33.jpg,2.039418221
23,1,23,MALE,25,000023_1_000023_MALE_25.jpg,4.509681702
23,2,23,MALE,25,000023_2_000023_MALE_25.jpg,4.186974525
23,3,23,MALE,25,000023_3_000023_MALE_25.jpg,4.165864944
23,4,23,MALE,25,000023_4_000023_MALE_25.jpg,4.472000122
24,1,24,MALE,29,000024_1_000024_MALE_29.jpg,2.437817574
24,2,24,MALE,29,000024_2_000024_MALE_29.jpg,2.405049324
24,3,24,MALE,29,000024_3_000024_MALE_29.jpg,2.41255188
24,4,24,MALE,29,000024_4_000024_MALE_29.jpg,2.442849159
25,1,25,MALE,30,000025_1_000025_MALE_30.jpg,0.711269379
25,2,25,MALE,30,000025_2_000025_MALE_30.jpg,0.779281616
25,3,25,MALE,30,000025_3_000025_MALE_30.jpg,0.821563721
25,4,25,MALE,30,000025_4_000025_MALE_30.jpg,0.830611229
26,1,26,NONE,31,000026_1_000026_NONE_31.jpg,2.271847725
26,2,26,NONE,31,000026_2_000026_NONE_31.jpg,2.206936836
26,3,26,NONE,31,000026_3_000026_NONE_31.jpg,2.017512321
26,4,26,NONE,31,000026_4_000026_NONE_31.jpg,2.014465332
27,1,27,FEMALE,25,000027_1_000027_FEMALE_25.jpg,4.100328445
27,2,27,FEMALE,25,000027_2_000027_FEMALE_25.jpg,4.025653839
27,3,27,FEMALE,25,000027_3_000027_FEMALE_25.jpg,4.03445816
27,4,27,FEMALE,25,000027_4_000027_FEMALE_25.jpg,4.137623787
28,1,28,MALE,25,000028_1_000028_MALE_25.jpg,1.077057838
28,2,28,MALE,25,000028_2_000028_MALE_25.jpg,1.205054283
28,3,28,MALE,25,000028_3_000028_MALE_25.jpg,1.07486248
28,4,28,MALE,25,000028_4_000028_MALE_25.jpg,1.305932999
29,1,29,MALE,23,000029_1_000029_MALE_23.jpg,3.492530823
29,2,29,MALE,23,000029_2_000029_MALE_23.jpg,3.375929832
29,3,29,MALE,23,000029_3_000029_MALE_23.jpg,3.335300446
29,4,29,MALE,23,000029_4_000029_MALE_23.jpg,3.143404961
30,2,30,NONE,29,000030_2_000030_NONE_29.jpg,2.758328438
30,3,30,NONE,29,000030_3_000030_NONE_29.jpg,2.558229446
30,4,30,NONE,29,000030_4_000030_NONE_29.jpg,2.556959152
31,1,31,MALE,26,000031_1_000031_MALE_26.jpg,0.356082916
31,2,31,MALE,26,000031_2_000031_MALE_26.jpg,0.351818085
31,3,31,MALE,26,000031_3_000031_MALE_26.jpg,0.360612869
31,4,31,MALE,26,000031_4_000031_MALE_26.jpg,0.366264343
32,1,32,FEMALE,26,000032_1_000032_FEMALE_26.jpg,0.872242928
32,2,32,FEMALE,26,000032_2_000032_FEMALE_26.jpg,0.865582466
32,3,32,FEMALE,26,000032_3_000032_FEMALE_26.jpg,0.847411156
32,4,32,FEMALE,26,000032_4_000032_FEMALE_26.jpg,0.814389229
33,1,33,NONE,20,000033_1_000033_NONE_20.jpg,1.532029152
33,2,33,NONE,20,000033_2_000033_NONE_20.jpg,1.645372391
33,3,33,NONE,20,000033_3_000033_NONE_20.jpg,1.751992226
33,4,33,NONE,20,000033_4_000033_NONE_20.jpg,1.732801437
34,1,34,MALE,25,000034_1_000034_MALE_25.jpg,1.11391449
34,2,34,MALE,25,000034_2_000034_MALE_25.jpg,1.633994102
34,3,34,MALE,25,000034_3_000034_MALE_25.jpg,1.479118347
34,4,34,MALE,25,000034_4_000034_MALE_25.jpg,1.166558266
35,1,35,MALE,26,000035_1_000035_MALE_26.jpg,3.278712273
35,2,35,MALE,26,000035_2_000035_MALE_26.jpg,3.471140862
35,3,35,MALE,26,000035_3_000035_MALE_26.jpg,3.21277523
35,4,35,MALE,26,000035_4_000035_MALE_26.jpg,3.622682571
36,1,36,FEMALE,26,000036_1_000036_FEMALE_26.jpg,0.876436234
36,2,36,FEMALE,26,000036_2_000036_FEMALE_26.jpg,0.772107124
36,3,36,FEMALE,26,000036_3_000036_FEMALE_26.jpg,0.768310547
36,4,36,FEMALE,26,000036_4_000036_FEMALE_26.jpg,0.747001648
37,1,37,FEMALE,22,000037_1_000037_FEMALE_22.jpg,3.730718613
37,2,37,FEMALE,22,000037_2_000037_FEMALE_22.jpg,3.874771118
37,3,37,FEMALE,22,000037_3_000037_FEMALE_22.jpg,3.740059853
37,4,37,FEMALE,22,000037_4_000037_FEMALE_22.jpg,3.832409859
38,1,38,FEMALE,33,000038_1_000038_FEMALE_33.jpg,1.693300247
38,2,38,FEMALE,33,000038_2_000038_FEMALE_33.jpg,1.663650513
38,3,38,FEMALE,33,000038_3_000038_FEMALE_33.jpg,1.730997086
38,4,38,FEMALE,33,000038_4_000038_FEMALE_33.jpg,1.7522192
39,1,39,FEMALE,43,000039_1_000039_FEMALE_43.jpg,1.195980072
39,2,39,FEMALE,43,000039_2_000039_FEMALE_43.jpg,1.206618309
39,3,39,FEMALE,43,000039_3_000039_FEMALE_43.jpg,1.192835808
39,4,39,FEMALE,43,000039_4_000039_FEMALE_43.jpg,1.231776237
40,1,40,MALE,30,000040_1_000040_MALE_30.jpg,1.733405113
40,2,40,MALE,30,000040_2_000040_MALE_30.jpg,1.734706879
40,3,40,MALE,30,000040_3_000040_MALE_30.jpg,1.73378849
40,4,40,MALE,30,000040_4_000040_MALE_30.jpg,1.718213081
41,1,41,NONE,18,000041_1_000041_NONE_18.jpg,5.71369648
41,2,41,NONE,18,000041_2_000041_NONE_18.jpg,5.929041862
41,3,41,NONE,18,000041_3_000041_NONE_18.jpg,4.845392227
41,4,41,NONE,18,000041_4_000041_NONE_18.jpg,4.123626709
42,1,42,MALE,20,000042_1_000042_MALE_20.jpg,1.779561996
42,2,42,MALE,20,000042_2_000042_MALE_20.jpg,1.798714638
42,3,42,MALE,20,000042_3_000042_MALE_20.jpg,1.742752075
42,4,42,MALE,20,000042_4_000042_MALE_20.jpg,1.732398987
